timestamp,timestamp_ms,event_date,hour_of_day,day_of_week,src_ip,dst_ip,reliability,severity,classtype,attack_status,dns_query,dns_qtype_name
2025-07-07 03:17:01.774,1751858221774,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:17:01.763,1751858221763,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:17:01.398,1751858221398,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:55.380,1751858215380,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:54.368,1751858214368,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:54.367,1751858214367,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:53.644,1751858213644,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:39.013,1751858199013,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:39.011,1751858199011,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:38.000,1751858198000,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:37.997,1751858197997,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:37.257,1751858197257,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:34.061,1751858194061,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:30.031,1751858190031,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:30.026,1751858190026,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:30.020,1751858190020,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:30.017,1751858190017,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:25.562,1751858185562,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:25.561,1751858185561,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:25.522,1751858185522,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:14.573,1751858174573,2025-07-07,3,Monday,172.16.81.108,202.118.66.6,1,1,weird-behavior,attempt,authds.todesk.com,A
2025-07-07 03:16:11.036,1751858171036,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:11.034,1751858171034,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:09.474,1751858169474,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:16:05.585,1751858165585,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:04.580,1751858164580,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:04.580,1751858164580,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:04.120,1751858164120,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:16:04.119,1751858164119,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:16:03.923,1751858163923,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:03.923,1751858163923,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:16:03.472,1751858163472,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:16:03.472,1751858163472,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:16:03.463,1751858163463,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:02.461,1751858162461,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:16:01.451,1751858161451,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:16:01.450,1751858161450,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:16:01.450,1751858161450,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:56.483,1751858156483,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:15:55.819,1751858155819,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:15:55.471,1751858155471,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:55.348,1751858155348,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:48.348,1751858148348,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:48.347,1751858148347,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:47.495,1751858147495,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:15:47.344,1751858147344,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:47.343,1751858147343,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:33.167,1751858133167,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:32.134,1751858132134,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:15:32.134,1751858132134,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:15:32.133,1751858132133,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:15:29.159,1751858129159,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:29.005,1751858129005,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:15:26.178,1751858126178,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:25.148,1751858125148,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:09.035,1751858109035,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:05.037,1751858105037,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:03.046,1751858103046,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:15:02.037,1751858102037,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:15:02.036,1751858102036,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:15:02.036,1751858102036,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:14:56.013,1751858096013,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:56.011,1751858096011,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:49.972,1751858089972,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:48.957,1751858088957,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:48.312,1751858088312,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:48.310,1751858088310,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:31.943,1751858071943,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:31.608,1751858071608,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:27.611,1751858067611,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:21.015,1751858061015,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:14:08.705,1751858048705,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:14:04.695,1751858044695,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:14:04.037,1751858044037,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:14:02.689,1751858042689,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:14:01.692,1751858041692,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:14:01.691,1751858041691,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:14:01.691,1751858041691,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:14:00.688,1751858040688,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:14:00.687,1751858040687,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:14:00.687,1751858040687,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:14:00.686,1751858040686,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:13:57.401,1751858037401,2025-07-07,3,Monday,210.30.100.9,202.118.66.6,5,2,encrypted-proxy,attempt,auth.pgyapi.com,A
2025-07-07 03:13:54.563,1751858034563,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:51.548,1751858031548,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:50.882,1751858030882,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:50.880,1751858030880,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:19.570,1751857999570,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:18.570,1751857998570,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:17.896,1751857997896,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:17.896,1751857997896,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:09.025,1751857989025,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:13:08.374,1751857988374,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:13:05.031,1751857985031,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:05.031,1751857985031,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:04.361,1751857984361,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:13:03.025,1751857983025,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:02.443,1751857982443,2025-07-07,3,Monday,172.16.23.161,202.118.66.6,1,1,weird-behavior,attempt,authds.todesk.com,A
2025-07-07 03:13:02.367,1751857982367,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:13:02.366,1751857982366,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:13:02.366,1751857982366,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:13:02.010,1751857982010,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:01.361,1751857981361,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:13:01.361,1751857981361,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:13:01.352,1751857981352,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:13:00.364,1751857980364,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:13:00.363,1751857980363,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:12:48.722,1751857968722,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:45.047,1751857965047,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:45.047,1751857965047,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:45.046,1751857965046,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:45.045,1751857965045,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:32.402,1751857952402,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:29.392,1751857949392,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:29.391,1751857949391,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:28.733,1751857948733,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:28.733,1751857948733,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:24.088,1751857944088,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:24.087,1751857944087,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:24.086,1751857944086,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:24.086,1751857944086,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:14.034,1751857934034,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:14.034,1751857934034,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:13.020,1751857933020,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:13.019,1751857933019,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:12.347,1751857932347,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:07.157,1751857927157,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:12:07.157,1751857927157,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:12:03.686,1751857923686,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:12:03.046,1751857923046,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:12:03.045,1751857923045,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:12:00.040,1751857920040,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:12:00.039,1751857920039,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:12:00.039,1751857920039,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:11:59.243,1751857919243,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:11:59.195,1751857919195,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:11:55.988,1751857915988,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:55.987,1751857915987,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:55.987,1751857915987,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:55.987,1751857915987,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:43.259,1751857903259,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:41.261,1751857901261,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:41.260,1751857901260,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:40.306,1751857900306,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:39.599,1751857899599,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:23.060,1751857883060,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:19.085,1751857879085,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:11:06.706,1751857866706,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:11:06.588,1751857866588,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:05.581,1751857865581,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:04.931,1751857864931,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:04.931,1751857864931,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:04.931,1751857864931,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:11:02.709,1751857862709,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:11:02.709,1751857862709,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:11:00.798,1751857860798,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:10:59.703,1751857859703,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:10:59.703,1751857859703,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:10:59.702,1751857859702,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:10:58.689,1751857858689,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:10:58.689,1751857858689,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,A
2025-07-07 03:10:58.688,1751857858688,2025-07-07,3,Monday,172.29.31.8,202.118.66.6,7,4,threat-intelligence-alarm,attempt,auto.skypool.xyz,AAAA
2025-07-07 03:10:43.140,1751857843140,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:10:43.139,1751857843139,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:10:43.138,1751857843138,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:10:43.138,1751857843138,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:10:43.138,1751857843138,2025-07-07,3,Monday,172.16.22.227,202.118.66.6,7,4,threat-intelligence-alarm,attempt,szysdy.xyz,A
2025-07-07 03:10:30.046,1751857830046,2025-07-07,3,Monday,210.30.97.179,210.5.56.145,7,4,threat-intelligence-alarm,attempt,hydra.plan9-ns1.com,A
